audio_fp,video_fp,split,dataset
train/wav/002_24_F_YS_024.wav,train/mp4/002_24_F_YS_024.mp4,train,ChineseLips
train/wav/002_24_F_YS_025.wav,train/mp4/002_24_F_YS_025.mp4,train,ChineseLips
train/wav/002_24_F_YS_026.wav,train/mp4/002_24_F_YS_026.mp4,train,ChineseLips
train/wav/002_24_F_YS_027.wav,train/mp4/002_24_F_YS_027.mp4,train,ChineseLips
train/wav/002_24_F_YS_028.wav,train/mp4/002_24_F_YS_028.mp4,train,ChineseLips
train/wav/002_24_F_YS_029.wav,train/mp4/002_24_F_YS_029.mp4,train,ChineseLips
train/wav/002_24_F_YS_030.wav,train/mp4/002_24_F_YS_030.mp4,train,ChineseLips
train/wav/002_24_F_YS_031.wav,train/mp4/002_24_F_YS_031.mp4,train,ChineseLips
train/wav/002_24_F_YS_032.wav,train/mp4/002_24_F_YS_032.mp4,train,ChineseLips
train/wav/002_24_F_YS_033.wav,train/mp4/002_24_F_YS_033.mp4,train,ChineseLips
train/wav/002_24_F_YS_034.wav,train/mp4/002_24_F_YS_034.mp4,train,ChineseLips
train/wav/002_24_F_YS_035.wav,train/mp4/002_24_F_YS_035.mp4,train,ChineseLips
train/wav/002_24_F_YS_036.wav,train/mp4/002_24_F_YS_036.mp4,train,ChineseLips
train/wav/002_24_F_YS_037.wav,train/mp4/002_24_F_YS_037.mp4,train,ChineseLips
train/wav/002_24_F_YS_038.wav,train/mp4/002_24_F_YS_038.mp4,train,ChineseLips
train/wav/002_24_F_YS_039.wav,train/mp4/002_24_F_YS_039.mp4,train,ChineseLips
train/wav/002_24_F_YS_040.wav,train/mp4/002_24_F_YS_040.mp4,train,ChineseLips
train/wav/002_24_F_YS_041.wav,train/mp4/002_24_F_YS_041.mp4,train,ChineseLips
train/wav/002_24_F_YS_042.wav,train/mp4/002_24_F_YS_042.mp4,train,ChineseLips
train/wav/002_24_F_YS_043.wav,train/mp4/002_24_F_YS_043.mp4,train,ChineseLips
train/wav/002_24_F_YS_044.wav,train/mp4/002_24_F_YS_044.mp4,train,ChineseLips
train/wav/002_24_F_YS_045.wav,train/mp4/002_24_F_YS_045.mp4,train,ChineseLips
train/wav/002_24_F_YS_046.wav,train/mp4/002_24_F_YS_046.mp4,train,ChineseLips
train/wav/002_24_F_YS_047.wav,train/mp4/002_24_F_YS_047.mp4,train,ChineseLips
train/wav/002_24_F_YS_048.wav,train/mp4/002_24_F_YS_048.mp4,train,ChineseLips
train/wav/002_24_F_YS_049.wav,train/mp4/002_24_F_YS_049.mp4,train,ChineseLips
train/wav/002_24_F_YS_050.wav,train/mp4/002_24_F_YS_050.mp4,train,ChineseLips
train/wav/002_24_F_YS_051.wav,train/mp4/002_24_F_YS_051.mp4,train,ChineseLips
train/wav/002_24_F_YS_052.wav,train/mp4/002_24_F_YS_052.mp4,train,ChineseLips
train/wav/002_24_F_YS_053.wav,train/mp4/002_24_F_YS_053.mp4,train,ChineseLips
train/wav/002_24_F_YS_054.wav,train/mp4/002_24_F_YS_054.mp4,train,ChineseLips
train/wav/002_24_F_YS_055.wav,train/mp4/002_24_F_YS_055.mp4,train,ChineseLips
train/wav/002_24_F_YS_056.wav,train/mp4/002_24_F_YS_056.mp4,train,ChineseLips
train/wav/002_24_F_YS_057.wav,train/mp4/002_24_F_YS_057.mp4,train,ChineseLips
train/wav/002_24_F_YS_058.wav,train/mp4/002_24_F_YS_058.mp4,train,ChineseLips
train/wav/002_24_F_YS_059.wav,train/mp4/002_24_F_YS_059.mp4,train,ChineseLips
train/wav/002_24_F_YS_060.wav,train/mp4/002_24_F_YS_060.mp4,train,ChineseLips
train/wav/002_24_F_YS_061.wav,train/mp4/002_24_F_YS_061.mp4,train,ChineseLips
train/wav/002_24_F_YS_062.wav,train/mp4/002_24_F_YS_062.mp4,train,ChineseLips
train/wav/002_24_F_YS_063.wav,train/mp4/002_24_F_YS_063.mp4,train,ChineseLips
train/wav/002_24_F_YS_064.wav,train/mp4/002_24_F_YS_064.mp4,train,ChineseLips
train/wav/002_24_F_YS_065.wav,train/mp4/002_24_F_YS_065.mp4,train,ChineseLips
train/wav/002_24_F_YS_066.wav,train/mp4/002_24_F_YS_066.mp4,train,ChineseLips
train/wav/002_24_F_YS_067.wav,train/mp4/002_24_F_YS_067.mp4,train,ChineseLips
train/wav/002_24_F_YS_068.wav,train/mp4/002_24_F_YS_068.mp4,train,ChineseLips
train/wav/002_24_F_YS_069.wav,train/mp4/002_24_F_YS_069.mp4,train,ChineseLips
train/wav/002_24_F_YS_070.wav,train/mp4/002_24_F_YS_070.mp4,train,ChineseLips
train/wav/002_24_F_YS_071.wav,train/mp4/002_24_F_YS_071.mp4,train,ChineseLips
train/wav/002_24_F_YS_072.wav,train/mp4/002_24_F_YS_072.mp4,train,ChineseLips
train/wav/002_24_F_YS_073.wav,train/mp4/002_24_F_YS_073.mp4,train,ChineseLips
train/wav/002_24_F_YS_074.wav,train/mp4/002_24_F_YS_074.mp4,train,ChineseLips
train/wav/002_24_F_YS_075.wav,train/mp4/002_24_F_YS_075.mp4,train,ChineseLips
train/wav/002_24_F_YS_076.wav,train/mp4/002_24_F_YS_076.mp4,train,ChineseLips
train/wav/002_24_F_YS_077.wav,train/mp4/002_24_F_YS_077.mp4,train,ChineseLips
train/wav/002_24_F_YS_078.wav,train/mp4/002_24_F_YS_078.mp4,train,ChineseLips
train/wav/002_24_F_YS_079.wav,train/mp4/002_24_F_YS_079.mp4,train,ChineseLips
train/wav/002_24_F_YS_080.wav,train/mp4/002_24_F_YS_080.mp4,train,ChineseLips
train/wav/002_24_F_YS_081.wav,train/mp4/002_24_F_YS_081.mp4,train,ChineseLips
train/wav/002_24_F_YS_082.wav,train/mp4/002_24_F_YS_082.mp4,train,ChineseLips
train/wav/002_24_F_YS_083.wav,train/mp4/002_24_F_YS_083.mp4,train,ChineseLips
train/wav/002_24_F_YS_084.wav,train/mp4/002_24_F_YS_084.mp4,train,ChineseLips
train/wav/002_24_F_YS_085.wav,train/mp4/002_24_F_YS_085.mp4,train,ChineseLips
train/wav/002_24_F_YS_086.wav,train/mp4/002_24_F_YS_086.mp4,train,ChineseLips
train/wav/002_24_F_YS_087.wav,train/mp4/002_24_F_YS_087.mp4,train,ChineseLips
train/wav/002_24_F_YS_088.wav,train/mp4/002_24_F_YS_088.mp4,train,ChineseLips
train/wav/002_24_F_YS_089.wav,train/mp4/002_24_F_YS_089.mp4,train,ChineseLips
train/wav/002_24_F_YS_090.wav,train/mp4/002_24_F_YS_090.mp4,train,ChineseLips
train/wav/002_24_F_YS_091.wav,train/mp4/002_24_F_YS_091.mp4,train,ChineseLips
train/wav/002_24_F_YS_092.wav,train/mp4/002_24_F_YS_092.mp4,train,ChineseLips
train/wav/002_24_F_YS_093.wav,train/mp4/002_24_F_YS_093.mp4,train,ChineseLips
train/wav/002_24_F_YS_094.wav,train/mp4/002_24_F_YS_094.mp4,train,ChineseLips
train/wav/002_24_F_YS_095.wav,train/mp4/002_24_F_YS_095.mp4,train,ChineseLips
train/wav/002_24_F_YS_096.wav,train/mp4/002_24_F_YS_096.mp4,train,ChineseLips
train/wav/002_24_F_YS_097.wav,train/mp4/002_24_F_YS_097.mp4,train,ChineseLips
train/wav/002_24_F_YS_098.wav,train/mp4/002_24_F_YS_098.mp4,train,ChineseLips
train/wav/002_24_F_YS_099.wav,train/mp4/002_24_F_YS_099.mp4,train,ChineseLips
train/wav/002_24_F_YS_100.wav,train/mp4/002_24_F_YS_100.mp4,train,ChineseLips
train/wav/002_24_F_YS_101.wav,train/mp4/002_24_F_YS_101.mp4,train,ChineseLips
train/wav/002_24_F_YS_102.wav,train/mp4/002_24_F_YS_102.mp4,train,ChineseLips
train/wav/002_24_F_YS_103.wav,train/mp4/002_24_F_YS_103.mp4,train,ChineseLips
train/wav/002_24_F_YS_104.wav,train/mp4/002_24_F_YS_104.mp4,train,ChineseLips
train/wav/002_24_F_YS_105.wav,train/mp4/002_24_F_YS_105.mp4,train,ChineseLips
train/wav/002_24_F_YS_106.wav,train/mp4/002_24_F_YS_106.mp4,train,ChineseLips
train/wav/002_24_F_YS_107.wav,train/mp4/002_24_F_YS_107.mp4,train,ChineseLips
train/wav/002_24_F_YS_108.wav,train/mp4/002_24_F_YS_108.mp4,train,ChineseLips
train/wav/002_24_F_YS_109.wav,train/mp4/002_24_F_YS_109.mp4,train,ChineseLips
train/wav/002_24_F_YS_110.wav,train/mp4/002_24_F_YS_110.mp4,train,ChineseLips
train/wav/002_24_F_YS_111.wav,train/mp4/002_24_F_YS_111.mp4,train,ChineseLips
train/wav/002_24_F_YS_112.wav,train/mp4/002_24_F_YS_112.mp4,train,ChineseLips
train/wav/002_24_F_YS_113.wav,train/mp4/002_24_F_YS_113.mp4,train,ChineseLips
train/wav/002_24_F_YS_114.wav,train/mp4/002_24_F_YS_114.mp4,train,ChineseLips
train/wav/002_24_F_YS_115.wav,train/mp4/002_24_F_YS_115.mp4,train,ChineseLips
train/wav/002_24_F_YS_116.wav,train/mp4/002_24_F_YS_116.mp4,train,ChineseLips
train/wav/002_24_F_YS_117.wav,train/mp4/002_24_F_YS_117.mp4,train,ChineseLips
train/wav/002_24_F_YS_118.wav,train/mp4/002_24_F_YS_118.mp4,train,ChineseLips
train/wav/002_24_F_YS_119.wav,train/mp4/002_24_F_YS_119.mp4,train,ChineseLips
train/wav/002_24_F_YS_120.wav,train/mp4/002_24_F_YS_120.mp4,train,ChineseLips
train/wav/002_24_F_YS_121.wav,train/mp4/002_24_F_YS_121.mp4,train,ChineseLips
train/wav/002_24_F_YS_122.wav,train/mp4/002_24_F_YS_122.mp4,train,ChineseLips
train/wav/002_24_F_YS_123.wav,train/mp4/002_24_F_YS_123.mp4,train,ChineseLips
train/wav/002_24_F_YS_124.wav,train/mp4/002_24_F_YS_124.mp4,train,ChineseLips
train/wav/002_24_F_YS_125.wav,train/mp4/002_24_F_YS_125.mp4,train,ChineseLips
train/wav/002_24_F_YS_126.wav,train/mp4/002_24_F_YS_126.mp4,train,ChineseLips
train/wav/002_24_F_YS_127.wav,train/mp4/002_24_F_YS_127.mp4,train,ChineseLips
train/wav/002_24_F_YS_128.wav,train/mp4/002_24_F_YS_128.mp4,train,ChineseLips
train/wav/002_24_F_YS_129.wav,train/mp4/002_24_F_YS_129.mp4,train,ChineseLips
train/wav/002_24_F_YS_130.wav,train/mp4/002_24_F_YS_130.mp4,train,ChineseLips
train/wav/002_24_F_YS_131.wav,train/mp4/002_24_F_YS_131.mp4,train,ChineseLips
train/wav/002_24_F_YS_132.wav,train/mp4/002_24_F_YS_132.mp4,train,ChineseLips
train/wav/002_24_F_YS_133.wav,train/mp4/002_24_F_YS_133.mp4,train,ChineseLips
train/wav/002_24_F_YS_134.wav,train/mp4/002_24_F_YS_134.mp4,train,ChineseLips
train/wav/002_24_F_YS_135.wav,train/mp4/002_24_F_YS_135.mp4,train,ChineseLips
train/wav/002_24_F_YS_136.wav,train/mp4/002_24_F_YS_136.mp4,train,ChineseLips
train/wav/002_24_F_YS_137.wav,train/mp4/002_24_F_YS_137.mp4,train,ChineseLips
train/wav/002_24_F_YS_138.wav,train/mp4/002_24_F_YS_138.mp4,train,ChineseLips
train/wav/002_24_F_YS_139.wav,train/mp4/002_24_F_YS_139.mp4,train,ChineseLips
train/wav/002_24_F_YS_140.wav,train/mp4/002_24_F_YS_140.mp4,train,ChineseLips
train/wav/002_24_F_YS_141.wav,train/mp4/002_24_F_YS_141.mp4,train,ChineseLips
train/wav/002_24_F_YS_142.wav,train/mp4/002_24_F_YS_142.mp4,train,ChineseLips
train/wav/002_24_F_YS_143.wav,train/mp4/002_24_F_YS_143.mp4,train,ChineseLips
train/wav/002_24_F_YS_144.wav,train/mp4/002_24_F_YS_144.mp4,train,ChineseLips
train/wav/002_24_F_YS_145.wav,train/mp4/002_24_F_YS_145.mp4,train,ChineseLips
train/wav/002_24_F_YS_146.wav,train/mp4/002_24_F_YS_146.mp4,train,ChineseLips
train/wav/002_24_F_YS_147.wav,train/mp4/002_24_F_YS_147.mp4,train,ChineseLips
train/wav/002_24_F_YS_148.wav,train/mp4/002_24_F_YS_148.mp4,train,ChineseLips
train/wav/002_24_F_YS_149.wav,train/mp4/002_24_F_YS_149.mp4,train,ChineseLips
train/wav/002_24_F_YS_150.wav,train/mp4/002_24_F_YS_150.mp4,train,ChineseLips
train/wav/002_24_F_YS_151.wav,train/mp4/002_24_F_YS_151.mp4,train,ChineseLips
train/wav/002_24_F_YS_152.wav,train/mp4/002_24_F_YS_152.mp4,train,ChineseLips
train/wav/002_24_F_YS_153.wav,train/mp4/002_24_F_YS_153.mp4,train,ChineseLips
train/wav/002_24_F_YS_154.wav,train/mp4/002_24_F_YS_154.mp4,train,ChineseLips
train/wav/002_24_F_YS_155.wav,train/mp4/002_24_F_YS_155.mp4,train,ChineseLips
train/wav/002_24_F_YS_156.wav,train/mp4/002_24_F_YS_156.mp4,train,ChineseLips
train/wav/002_24_F_YS_157.wav,train/mp4/002_24_F_YS_157.mp4,train,ChineseLips
train/wav/002_24_F_YS_158.wav,train/mp4/002_24_F_YS_158.mp4,train,ChineseLips
train/wav/002_24_F_YS_159.wav,train/mp4/002_24_F_YS_159.mp4,train,ChineseLips
train/wav/002_24_F_YS_160.wav,train/mp4/002_24_F_YS_160.mp4,train,ChineseLips
train/wav/002_24_F_YS_161.wav,train/mp4/002_24_F_YS_161.mp4,train,ChineseLips
train/wav/002_24_F_YS_162.wav,train/mp4/002_24_F_YS_162.mp4,train,ChineseLips
train/wav/002_24_F_YS_163.wav,train/mp4/002_24_F_YS_163.mp4,train,ChineseLips
train/wav/002_24_F_YS_164.wav,train/mp4/002_24_F_YS_164.mp4,train,ChineseLips
train/wav/002_24_F_YS_165.wav,train/mp4/002_24_F_YS_165.mp4,train,ChineseLips
train/wav/002_24_F_YS_166.wav,train/mp4/002_24_F_YS_166.mp4,train,ChineseLips
train/wav/002_24_F_YS_167.wav,train/mp4/002_24_F_YS_167.mp4,train,ChineseLips
train/wav/002_24_F_YS_168.wav,train/mp4/002_24_F_YS_168.mp4,train,ChineseLips
train/wav/002_24_F_YS_169.wav,train/mp4/002_24_F_YS_169.mp4,train,ChineseLips
train/wav/002_24_F_YS_170.wav,train/mp4/002_24_F_YS_170.mp4,train,ChineseLips
train/wav/002_24_F_YS_171.wav,train/mp4/002_24_F_YS_171.mp4,train,ChineseLips
train/wav/002_24_F_YS_172.wav,train/mp4/002_24_F_YS_172.mp4,train,ChineseLips
train/wav/002_24_F_YS_173.wav,train/mp4/002_24_F_YS_173.mp4,train,ChineseLips
train/wav/002_24_F_YS_174.wav,train/mp4/002_24_F_YS_174.mp4,train,ChineseLips
train/wav/002_24_F_YS_175.wav,train/mp4/002_24_F_YS_175.mp4,train,ChineseLips
train/wav/002_24_F_YS_176.wav,train/mp4/002_24_F_YS_176.mp4,train,ChineseLips
train/wav/002_24_F_YS_177.wav,train/mp4/002_24_F_YS_177.mp4,train,ChineseLips
train/wav/002_24_F_YS_178.wav,train/mp4/002_24_F_YS_178.mp4,train,ChineseLips
train/wav/002_24_F_YS_179.wav,train/mp4/002_24_F_YS_179.mp4,train,ChineseLips
train/wav/002_24_F_YS_180.wav,train/mp4/002_24_F_YS_180.mp4,train,ChineseLips
train/wav/002_24_F_YS_181.wav,train/mp4/002_24_F_YS_181.mp4,train,ChineseLips
train/wav/002_24_F_YS_182.wav,train/mp4/002_24_F_YS_182.mp4,train,ChineseLips
train/wav/002_24_F_YS_183.wav,train/mp4/002_24_F_YS_183.mp4,train,ChineseLips
train/wav/002_24_F_YS_184.wav,train/mp4/002_24_F_YS_184.mp4,train,ChineseLips
train/wav/002_24_F_YS_185.wav,train/mp4/002_24_F_YS_185.mp4,train,ChineseLips
train/wav/002_24_F_YS_186.wav,train/mp4/002_24_F_YS_186.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_001.wav,train/mp4/003_22_F_RWLS_001.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_002.wav,train/mp4/003_22_F_RWLS_002.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_003.wav,train/mp4/003_22_F_RWLS_003.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_004.wav,train/mp4/003_22_F_RWLS_004.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_005.wav,train/mp4/003_22_F_RWLS_005.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_006.wav,train/mp4/003_22_F_RWLS_006.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_007.wav,train/mp4/003_22_F_RWLS_007.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_008.wav,train/mp4/003_22_F_RWLS_008.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_009.wav,train/mp4/003_22_F_RWLS_009.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_010.wav,train/mp4/003_22_F_RWLS_010.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_011.wav,train/mp4/003_22_F_RWLS_011.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_012.wav,train/mp4/003_22_F_RWLS_012.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_013.wav,train/mp4/003_22_F_RWLS_013.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_014.wav,train/mp4/003_22_F_RWLS_014.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_015.wav,train/mp4/003_22_F_RWLS_015.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_016.wav,train/mp4/003_22_F_RWLS_016.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_017.wav,train/mp4/003_22_F_RWLS_017.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_018.wav,train/mp4/003_22_F_RWLS_018.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_019.wav,train/mp4/003_22_F_RWLS_019.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_020.wav,train/mp4/003_22_F_RWLS_020.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_021.wav,train/mp4/003_22_F_RWLS_021.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_022.wav,train/mp4/003_22_F_RWLS_022.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_023.wav,train/mp4/003_22_F_RWLS_023.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_024.wav,train/mp4/003_22_F_RWLS_024.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_025.wav,train/mp4/003_22_F_RWLS_025.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_026.wav,train/mp4/003_22_F_RWLS_026.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_027.wav,train/mp4/003_22_F_RWLS_027.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_028.wav,train/mp4/003_22_F_RWLS_028.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_029.wav,train/mp4/003_22_F_RWLS_029.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_030.wav,train/mp4/003_22_F_RWLS_030.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_031.wav,train/mp4/003_22_F_RWLS_031.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_032.wav,train/mp4/003_22_F_RWLS_032.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_033.wav,train/mp4/003_22_F_RWLS_033.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_034.wav,train/mp4/003_22_F_RWLS_034.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_035.wav,train/mp4/003_22_F_RWLS_035.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_036.wav,train/mp4/003_22_F_RWLS_036.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_037.wav,train/mp4/003_22_F_RWLS_037.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_038.wav,train/mp4/003_22_F_RWLS_038.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_039.wav,train/mp4/003_22_F_RWLS_039.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_040.wav,train/mp4/003_22_F_RWLS_040.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_041.wav,train/mp4/003_22_F_RWLS_041.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_042.wav,train/mp4/003_22_F_RWLS_042.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_043.wav,train/mp4/003_22_F_RWLS_043.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_044.wav,train/mp4/003_22_F_RWLS_044.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_045.wav,train/mp4/003_22_F_RWLS_045.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_046.wav,train/mp4/003_22_F_RWLS_046.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_047.wav,train/mp4/003_22_F_RWLS_047.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_048.wav,train/mp4/003_22_F_RWLS_048.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_049.wav,train/mp4/003_22_F_RWLS_049.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_050.wav,train/mp4/003_22_F_RWLS_050.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_051.wav,train/mp4/003_22_F_RWLS_051.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_052.wav,train/mp4/003_22_F_RWLS_052.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_053.wav,train/mp4/003_22_F_RWLS_053.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_054.wav,train/mp4/003_22_F_RWLS_054.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_055.wav,train/mp4/003_22_F_RWLS_055.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_056.wav,train/mp4/003_22_F_RWLS_056.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_057.wav,train/mp4/003_22_F_RWLS_057.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_058.wav,train/mp4/003_22_F_RWLS_058.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_059.wav,train/mp4/003_22_F_RWLS_059.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_060.wav,train/mp4/003_22_F_RWLS_060.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_061.wav,train/mp4/003_22_F_RWLS_061.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_062.wav,train/mp4/003_22_F_RWLS_062.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_063.wav,train/mp4/003_22_F_RWLS_063.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_064.wav,train/mp4/003_22_F_RWLS_064.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_065.wav,train/mp4/003_22_F_RWLS_065.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_066.wav,train/mp4/003_22_F_RWLS_066.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_067.wav,train/mp4/003_22_F_RWLS_067.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_068.wav,train/mp4/003_22_F_RWLS_068.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_069.wav,train/mp4/003_22_F_RWLS_069.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_070.wav,train/mp4/003_22_F_RWLS_070.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_071.wav,train/mp4/003_22_F_RWLS_071.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_072.wav,train/mp4/003_22_F_RWLS_072.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_073.wav,train/mp4/003_22_F_RWLS_073.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_074.wav,train/mp4/003_22_F_RWLS_074.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_075.wav,train/mp4/003_22_F_RWLS_075.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_076.wav,train/mp4/003_22_F_RWLS_076.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_077.wav,train/mp4/003_22_F_RWLS_077.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_078.wav,train/mp4/003_22_F_RWLS_078.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_079.wav,train/mp4/003_22_F_RWLS_079.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_080.wav,train/mp4/003_22_F_RWLS_080.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_081.wav,train/mp4/003_22_F_RWLS_081.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_082.wav,train/mp4/003_22_F_RWLS_082.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_083.wav,train/mp4/003_22_F_RWLS_083.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_084.wav,train/mp4/003_22_F_RWLS_084.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_085.wav,train/mp4/003_22_F_RWLS_085.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_086.wav,train/mp4/003_22_F_RWLS_086.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_087.wav,train/mp4/003_22_F_RWLS_087.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_088.wav,train/mp4/003_22_F_RWLS_088.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_089.wav,train/mp4/003_22_F_RWLS_089.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_090.wav,train/mp4/003_22_F_RWLS_090.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_091.wav,train/mp4/003_22_F_RWLS_091.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_092.wav,train/mp4/003_22_F_RWLS_092.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_093.wav,train/mp4/003_22_F_RWLS_093.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_094.wav,train/mp4/003_22_F_RWLS_094.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_095.wav,train/mp4/003_22_F_RWLS_095.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_096.wav,train/mp4/003_22_F_RWLS_096.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_097.wav,train/mp4/003_22_F_RWLS_097.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_098.wav,train/mp4/003_22_F_RWLS_098.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_099.wav,train/mp4/003_22_F_RWLS_099.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_100.wav,train/mp4/003_22_F_RWLS_100.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_101.wav,train/mp4/003_22_F_RWLS_101.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_102.wav,train/mp4/003_22_F_RWLS_102.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_103.wav,train/mp4/003_22_F_RWLS_103.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_104.wav,train/mp4/003_22_F_RWLS_104.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_105.wav,train/mp4/003_22_F_RWLS_105.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_106.wav,train/mp4/003_22_F_RWLS_106.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_107.wav,train/mp4/003_22_F_RWLS_107.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_108.wav,train/mp4/003_22_F_RWLS_108.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_109.wav,train/mp4/003_22_F_RWLS_109.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_110.wav,train/mp4/003_22_F_RWLS_110.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_111.wav,train/mp4/003_22_F_RWLS_111.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_112.wav,train/mp4/003_22_F_RWLS_112.mp4,train,ChineseLips
train/wav/003_22_F_RWLS_113.wav,train/mp4/003_22_F_RWLS_113.mp4,train,ChineseLips
